codcidade,nome,uf,dataatual,codexterno,dataexportacao,liberado,pais,codunidadeembarque,datadigitacao,usuarioins,usuarioalt,codibge,obs,lat,lon,raio,codsiafi,taxaiss,checklist
2039,SALINAS DA MARGARIDA,BA,,,,S,BRASIL,,,SAT,SAT,2927309,,-129.067,-387.804,,3847,,
2040,SANTO AMARO,BA,,,,S,BRASIL,,,SAT,SAT,2928604,,-126.137,-387.743,,3871,,
2041,SANTO ANTONIO DE JESUS,BA,,,,S,BRASIL,,,SAT,SAT,2928703,,-13.008,-392.268,,3873,,
2042,SAO FELIX,BA,,,,S,BRASIL,,,SAT,SAT,2929008,,-126.781,-389.998,,3879,,
2043,SAO FELIPE,BA,,,,S,BRASIL,,,SAT,SAT,2929107,,-128.653,-390.962,,3881,,
2044,SAPEACU,BA,,,,S,BRASIL,,,SAT,SAT,2929602,,-12.772,-392.385,,3891,,
2045,SAUBARA,BA,,,,S,BRASIL,,,SAT,SAT,2929750,,-127.662,-388.017,,3037,,
2046,VARZEDO,BA,,,,S,BRASIL,,,SAT,SAT,2933174,,-129.966,-393.709,,3049,,
2047,CAMACARI,BA,,,,S,BRASIL,,,SAT,SAT,2905701,,-12.619,-382.057,,3413,,
2048,CANDEIAS,BA,,,,S,BRASIL,,,SAT,SAT,2906501,,-126.557,-38.487,,3429,,
2049,DIAS D`AVILA,BA,,,,S,BRASIL,,,SAT,SAT,2910057,,-125.968,-382.807,,3087,,
2050,ITAPARICA,BA,,,,S,BRASIL,,,SAT,SAT,2916104,,-12.906,-386.638,,3623,,
2051,LAURO DE FREITAS,BA,,,,S,BRASIL,,,SAT,SAT,2919207,,-128.425,-383.273,,3685,,
2052,MADRE DE DEUS,BA,,,,S,BRASIL,,,SAT,SAT,2919926,,-127.381,-386.254,,3293,,
2054,SAO FRANCISCO DO CONDE,BA,,,,S,BRASIL,,,SAT,SAT,2929206,,-126.456,-386.333,,3883,,
2055,SIMOES FILHO,BA,,,,S,BRASIL,,,SAT,SAT,2930709,,-127.783,-383.822,,3913,,
2056,VERA CRUZ,BA,,,,S,BRASIL,,,SAT,SAT,2933208,,-130.255,-387.091,,3963,,
2057,BOQUIRA,BA,,,,S,BRASIL,,,SAT,SAT,2904100,,-127.394,-426.417,,3381,,
2058,BOTUPORA,BA,,,,S,BRASIL,,,SAT,SAT,2904209,,-132.507,-424.108,,3383,,
2059,BROTAS DE MACAUBAS,BA,,,,S,BRASIL,,,SAT,SAT,2904506,,-121.061,-425.111,,3389,,
2060,CATURAMA,BA,,,,S,BRASIL,,,SAT,SAT,2907558,,-13.186,-423.025,,3273,,
2061,IBIPITANGA,BA,,,,S,BRASIL,,,SAT,SAT,2912509,,-128.865,-423.711,,3551,,
2062,IBITIARA,BA,,,,S,BRASIL,,,SAT,SAT,2913002,,-125.658,-423.899,,3561,,
2063,IPUPIARA,BA,,,,S,BRASIL,,,SAT,SAT,2914109,,-117.695,-42.433,,3583,,
2064,MACAUBAS,BA,,,,S,BRASIL,,,SAT,SAT,2919801,,-131.917,-426.833,,3697,,
2065,NOVO HORIZONTE,BA,,,,S,BRASIL,,,SAT,SAT,2923035,,-128.789,-421.383,,3013,,
2066,OLIVEIRA DOS BREJINHOS,BA,,,,S,BRASIL,,,SAT,SAT,2923209,,-123.063,-426.963,,3765,,
2067,TANQUE NOVO,BA,,,,S,BRASIL,,,SAT,SAT,2931053,,-135.836,-425.431,,3991,,
2068,ABAIRA,BA,,,,S,BRASIL,,,SAT,SAT,2900108,,-133.213,-416.976,,3301,,
2069,ANDARAI,BA,,,,S,BRASIL,,,SAT,SAT,2901304,,-128.417,-412.768,,3325,,
2070,BARRA DA ESTIVA,BA,,,,S,BRASIL,,,SAT,SAT,2902807,,-137.178,-410.838,,3355,,
2071,BONINAL,BA,,,,S,BRASIL,,,SAT,SAT,2904001,,-128.036,-416.834,,3379,,
2072,BONITO,BA,,,,S,BRASIL,,,SAT,SAT,2904050,,-120.049,-413.178,,3265,,
2073,CONTENDAS DO SINCORA,BA,,,,S,BRASIL,,,SAT,SAT,2908804,,-13.796,-41.05,,3475,,
2074,IBICOARA,BA,,,,S,BRASIL,,,SAT,SAT,2912202,,-133.766,-413.408,,3543,,
2075,ITAETE,BA,,,,S,BRASIL,,,SAT,SAT,2915007,,-129.807,-409.551,,3601,,
2076,JUSSIAPE,BA,,,,S,BRASIL,,,SAT,SAT,2918605,,-134.881,-416.234,,3673,,
2077,LENCOIS,BA,,,,S,BRASIL,,,SAT,SAT,2919306,,-124.726,-413.082,,3687,,
2078,MUCUGE,BA,,,,S,BRASIL,,,SAT,SAT,2921906,,-131.487,-415.174,,3739,,
2079,NOVA REDENCAO,BA,,,,S,BRASIL,,,SAT,SAT,2922854,,-12.874,-411.233,,3011,,
2080,PALMEIRAS,BA,,,,S,BRASIL,,,SAT,SAT,2923506,,-125.148,-415.771,,3771,,
2081,PIATA,BA,,,,S,BRASIL,,,SAT,SAT,2924306,,-13.121,-418.909,,3787,,
2082,RIO DE CONTAS,BA,,,,S,BRASIL,,,SAT,SAT,2926707,,-136.217,-41.687,,3835,,
2083,SEABRA,BA,,,,S,BRASIL,,,SAT,SAT,2929909,,-12.383,-419.168,,3897,,
2084,UTINGA,BA,,,,S,BRASIL,,,SAT,SAT,2932804,,-120.427,-411.947,,3955,,
2085,WAGNER,BA,,,,S,BRASIL,,,SAT,SAT,2933406,,-122.593,-41.221,,3967,,
2086,AIQUARA,BA,,,,S,BRASIL,,,SAT,SAT,2900603,,-141.114,-398.764,,3311,,
2087,AMARGOSA,BA,,,,S,BRASIL,,,SAT,SAT,2901007,,-130.497,-396.072,,3319,,
2088,APUAREMA,BA,,,,S,BRASIL,,,SAT,SAT,2901957,,-13.83,-397.344,,3257,,
2089,BREJOES,BA,,,,S,BRASIL,,,SAT,SAT,2904308,,-130.706,-39.821,,3385,,
2090,CRAVOLANDIA,BA,,,,S,BRASIL,,,SAT,SAT,2909505,,-134.702,-397.549,,3489,,
2091,IRAJUBA,BA,,,,S,BRASIL,,,SAT,SAT,2914208,,-13.18,-399.953,,3585,,
2092,IRAMAIA,BA,,,,S,BRASIL,,,SAT,SAT,2914307,,-135.463,-408.283,,3587,,
2093,ITAGI,BA,,,,S,BRASIL,,,SAT,SAT,2915106,,-14.197,-40.033,,3603,,
2094,ITAQUARA,BA,,,,S,BRASIL,,,SAT,SAT,2916708,,-134.472,-399.103,,3635,,
2095,ITIRUCU,BA,,,,S,BRASIL,,,SAT,SAT,2916906,,-135.209,-401.641,,3639,,
2096,JAGUAQUARA,BA,,,,S,BRASIL,,,SAT,SAT,2917607,,-135.957,-399.293,,3653,,
2097,JEQUIE,BA,,,,S,BRASIL,,,SAT,SAT,2918001,,-13.923,-400.837,,3661,,
2098,JIQUIRICA,BA,,,,S,BRASIL,,,SAT,SAT,2918209,,-133.108,-395.809,,3665,,
2099,JITAUNA,BA,,,,S,BRASIL,,,SAT,SAT,2918308,,-13.979,-399.006,,3667,,
2100,LAFAIETE COUTINHO,BA,,,,S,BRASIL,,,SAT,SAT,2918704,,-136.203,-402.044,,3675,,
2101,LAJE,BA,,,,S,BRASIL,,,SAT,SAT,2918803,,-131.846,-392.975,,3677,,
2102,LAJEDO DO TABOCAL,BA,,,,S,BRASIL,,,SAT,SAT,2919058,,-133.712,-40.23,,3291,,
2103,MARACAS,BA,,,,S,BRASIL,,,SAT,SAT,2920502,,-136.501,-406.199,,3711,,
2104,MARCIONILIO SOUZA,BA,,,,S,BRASIL,,,SAT,SAT,2920809,,-131.158,-406.291,,3717,,
2105,MILAGRES,BA,,,,S,BRASIL,,,SAT,SAT,2921302,,-129.559,-398.178,,3727,,
2106,MUTUIPE,BA,,,,S,BRASIL,,,SAT,SAT,2922409,,-133.328,-395.085,,3749,,
2107,NOVA ITARANA,BA,,,,S,BRASIL,,,SAT,SAT,2922805,,-130.403,-400.078,,3757,,
2108,PLANALTINO,BA,,,,S,BRASIL,,,SAT,SAT,2924900,,-132.735,-402.232,,3799,,
2109,SANTA INES,BA,,,,S,BRASIL,,,SAT,SAT,2927903,,-132.662,-398.331,,3859,,
2110,SAO MIGUEL DAS MATAS,BA,,,,S,BRASIL,,,SAT,SAT,2929404,,-130.431,-39.434,,3887,,
2111,UBAIRA,BA,,,,S,BRASIL,,,SAT,SAT,2932101,,-13.287,-396.935,,3941,,
2112,ERICO CARDOSO,BA,,,,S,BRASIL,,,SAT,SAT,2900504,,-134.369,-421.033,,3309,,
2113,DOM BASILIO,BA,,,,S,BRASIL,,,SAT,SAT,2910107,,-137.972,-417.088,,3501,,
2114,LIVRAMENTO DE NOSSA SENHORA,BA,,,,S,BRASIL,,,SAT,SAT,2919504,,,,,3691,,
2115,PARAMIRIM,BA,,,,S,BRASIL,,,SAT,SAT,2923605,,-135.143,-422.312,,3773,,
2116,RIO DO PIRES,BA,,,,S,BRASIL,,,SAT,SAT,2926905,,-131.113,-421.775,,3839,,
2117,CACULE,BA,,,,S,BRASIL,,,SAT,SAT,2905008,,-143.883,-424.152,,3399,,
2118,CAETITE,BA,,,,S,BRASIL,,,SAT,SAT,2905206,,-139.078,-425.223,,3403,,
2119,CANDIBA,BA,,,,S,BRASIL,,,SAT,SAT,2906600,,-144.697,-428.739,,3431,,
2120,GUANAMBI,BA,,,,S,BRASIL,,,SAT,SAT,2911709,,-14.133,-42.824,,3533,,
2121,IBIASSUCE,BA,,,,S,BRASIL,,,SAT,SAT,2912004,,-142.029,-423.021,,3539,,
2122,IGAPORA,BA,,,,S,BRASIL,,,SAT,SAT,2913408,,-138.906,-427.605,,3569,,
2123,IUIU,BA,,,,S,BRASIL,,,SAT,SAT,2917334,,-146.501,-436.487,,3285,,
2124,JACARACI,BA,,,,S,BRASIL,,,SAT,SAT,2917409,,-148.352,-424.011,,3649,,
2125,LAGOA REAL,BA,,,,S,BRASIL,,,SAT,SAT,2918753,,-141.099,-42.217,,3289,,
2126,LICINIO DE ALMEIDA,BA,,,,S,BRASIL,,,SAT,SAT,2919405,,-147.064,-425.044,,3689,,
2127,MALHADA,BA,,,,S,BRASIL,,,SAT,SAT,2920205,,-143.891,-437.149,,3705,,
2128,MATINA,BA,,,,S,BRASIL,,,SAT,SAT,2921054,,-138.934,-429.828,,3295,,
2129,MORTUGABA,BA,,,,S,BRASIL,,,SAT,SAT,2921807,,-149.848,-424.055,,3737,,
2130,PALMAS DE MONTE ALTO,BA,,,,S,BRASIL,,,SAT,SAT,2923407,,-139.629,-432.459,,3769,,
2131,PINDAI,BA,,,,S,BRASIL,,,SAT,SAT,2924504,,-145.232,-426.782,,3791,,
2132,RIACHO DE SANTANA,BA,,,,S,BRASIL,,,SAT,SAT,2926400,,-138.429,-431.747,,3829,,
2133,SEBASTIAO LARANJEIRAS,BA,,,,S,BRASIL,,,SAT,SAT,2930006,,-146.681,-431.659,,3899,,
2134,URANDI,BA,,,,S,BRASIL,,,SAT,SAT,2932606,,-14.734,-426.654,,3951,,
2135,ARACATU,BA,,,,S,BRASIL,,,SAT,SAT,2902005,,-143.901,-413.633,,3339,,
2136,BRUMADO,BA,,,,S,BRASIL,,,SAT,SAT,2904605,,-141.526,-416.037,,3391,,
2137,CARAIBAS,BA,,,,S,BRASIL,,,SAT,SAT,2906899,,-146.063,-412.576,,3271,,
2138,CONDEUBA,BA,,,,S,BRASIL,,,SAT,SAT,2908705,,-149.327,-420.069,,3473,,
2139,CORDEIROS,BA,,,,S,BRASIL,,,SAT,SAT,2909000,,-149.985,-418.975,,3479,,
2140,GUAJERU,BA,,,,S,BRASIL,,,SAT,SAT,2911659,,-145.788,-420.399,,3095,,
2141,ITUACU,BA,,,,S,BRASIL,,,SAT,SAT,2917201,,-139.036,-413.969,,3645,,
2142,MAETINGA,BA,,,,S,BRASIL,,,SAT,SAT,2919959,,-145.788,-41.696,,3975,,
2143,MALHADA DE PEDRAS,BA,,,,S,BRASIL,,,SAT,SAT,2920304,,-142.777,-418.921,,3707,,
2144,PIRIPA,BA,,,,S,BRASIL,,,SAT,SAT,2924702,,-149.262,-41.753,,3795,,
2145,PRESIDENTE JANIO QUADROS,BA,,,,S,BRASIL,,,SAT,SAT,2925709,,-148.294,-417.862,,3815,,
2146,RIO DO ANTONIO,BA,,,,S,BRASIL,,,SAT,SAT,2926806,,-142.267,-421.661,,3837,,
2147,TANHACU,BA,,,,S,BRASIL,,,SAT,SAT,2931004,,-140.701,-411.351,,3919,,
2148,TREMEDAL,BA,,,,S,BRASIL,,,SAT,SAT,2931806,,-149.008,-413.234,,3935,,
2149,ANAGE,BA,,,,S,BRASIL,,,SAT,SAT,2901205,,-146.617,-41.147,,3323,,
2150,BARRA DO CHOCA,BA,,,,S,BRASIL,,,SAT,SAT,2902906,,-150.102,-406.673,,3357,,
2151,BELO CAMPO,BA,,,,S,BRASIL,,,SAT,SAT,2903508,,-148.742,-412.267,,3369,,
2152,BOA NOVA,BA,,,,S,BRASIL,,,SAT,SAT,2903706,,-143.641,-402.238,,3373,,
2153,BOM JESUS DA SERRA,BA,,,,S,BRASIL,,,SAT,SAT,2903953,,-143.838,-405.398,,3263,,
2154,CAATIBA,BA,,,,S,BRASIL,,,SAT,SAT,2904803,,-150.485,-401.459,,3395,,
2155,CAETANOS,BA,,,,S,BRASIL,,,SAT,SAT,2905156,,-142.923,-41.01,,3269,,
2156,CANDIDO SALES,BA,,,,S,BRASIL,,,SAT,SAT,2906709,,-154.608,-411.635,,3433,,
2157,DARIO MEIRA,BA,,,,S,BRASIL,,,SAT,SAT,2910008,,-144.234,-399.593,,3499,,
2158,IBICUI,BA,,,,S,BRASIL,,,SAT,SAT,2912301,,-146.097,-398.557,,3545,,
2159,IGUAI,BA,,,,S,BRASIL,,,SAT,SAT,2913507,,-146.182,-400.616,,3571,,
2160,MANOEL VITORINO,BA,,,,S,BRASIL,,,SAT,SAT,2920403,,-140.049,-404.801,,3709,,
2161,MIRANTE,BA,,,,S,BRASIL,,,SAT,SAT,2921450,,-141.861,-407.831,,3297,,
2162,NOVA CANAA,BA,,,,S,BRASIL,,,SAT,SAT,2922706,,-148.462,-401.783,,3755,,
2163,PLANALTO,BA,,,,S,BRASIL,,,SAT,SAT,2925006,,-147.926,-402.842,,3801,,
2164,POCOES,BA,,,,S,BRASIL,,,SAT,SAT,2925105,,-145.829,-402.762,,3803,,
2165,VITORIA DA CONQUISTA,BA,,,,S,BRASIL,,,SAT,SAT,2933307,,-152.795,-409.658,,3965,,
2166,ENCRUZILHADA,BA,,,,S,BRASIL,,,SAT,SAT,2910404,,-155.684,-409.079,,3507,,
2167,ITAMBE,BA,,,,S,BRASIL,,,SAT,SAT,2915809,,-152.248,-404.951,,3617,,
2168,ITAPETINGA,BA,,,,S,BRASIL,,,SAT,SAT,2916401,,-153.341,-400.863,,3629,,
2169,ITARANTIM,BA,,,,S,BRASIL,,,SAT,SAT,2916807,,-15.708,-400.305,,3637,,
2170,ITORORO,BA,,,,S,BRASIL,,,SAT,SAT,2917102,,-150.672,-400.194,,3643,,
2171,MACARANI,BA,,,,S,BRASIL,,,SAT,SAT,2919702,,-15.557,-403.905,,3695,,
2172,MAIQUINIQUE,BA,,,,S,BRASIL,,,SAT,SAT,2920007,,-15.699,-402.641,,3701,,
2173,POTIRAGUA,BA,,,,S,BRASIL,,,SAT,SAT,2925402,,-157.012,-397.669,,3809,,
2174,RIBEIRAO DO LARGO,BA,,,,S,BRASIL,,,SAT,SAT,2926657,,-153.856,-406.589,,3027,,
2175,CAIRU,BA,,,,S,BRASIL,,,SAT,SAT,2905404,,-135.266,-389.481,,3407,,
2176,CAMAMU,BA,,,,S,BRASIL,,,SAT,SAT,2905800,,-140.181,-39.224,,3415,,
2177,IGRAPIUNA,BA,,,,S,BRASIL,,,SAT,SAT,2913457,,-138.561,-391.936,,3277,,
2178,ITUBERA,BA,,,,S,BRASIL,,,SAT,SAT,2917300,,-137.874,-391.469,,3647,,
2179,MARAU,BA,,,,S,BRASIL,,,SAT,SAT,2920700,,-140.992,-390.836,,3715,,
2180,NILO PECANHA,BA,,,,S,BRASIL,,,SAT,SAT,2922607,,-136.481,-392.388,,3753,,
3157,GUACUI,ES,,,,S,BRASIL,,,SAT,SAT,3202306,,-20.768,-417.112,,5645,,
2181,PIRAI DO NORTE,BA,,,,S,BRASIL,,,SAT,SAT,2924678,,-138.497,-393.921,,3019,,
2334,PATIS,MG,,,,S,BRASIL,,,SAT,SAT,3147956,,-16.058,-441.114,,0680,,
2182,PRESIDENTE TANCREDO NEVES,BA,,,,S,BRASIL,,,SAT,SAT,2925758,,-134.615,-394.213,,3023,,
2183,TAPEROA,BA,,,,S,BRASIL,,,SAT,SAT,2931202,,-135.696,-392.202,,3923,,
2184,VALENCA,BA,,,,S,BRASIL,,,SAT,SAT,2932903,,-133.721,-39.24,,3957,,
2185,ALMADINA,BA,,,,S,BRASIL,,,SAT,SAT,2900900,,-146.761,-396.907,,3317,,
2186,ARATACA,BA,,,,S,BRASIL,,,SAT,SAT,2902252,,-152.461,-394.248,,3073,,
2187,AURELINO LEAL,BA,,,,S,BRASIL,,,SAT,SAT,2902401,,-143.317,-395.099,,3347,,
2188,BARRA DO ROCHA,BA,,,,S,BRASIL,,,SAT,SAT,2903102,,-140.603,-396.138,,3361,,
2189,BARRO PRETO,BA,,,,S,BRASIL,,,SAT,SAT,2903300,,,,,3365,,
2190,BELMONTE,BA,,,,S,BRASIL,,,SAT,SAT,2903409,,-158.916,-393.227,,3367,,
2191,BUERAREMA,BA,,,,S,BRASIL,,,SAT,SAT,2904704,,-149.907,-393.059,,3393,,
2192,CAMACAN,BA,,,,S,BRASIL,,,SAT,SAT,2905602,,-154.277,-395.082,,3411,,
2193,CANAVIEIRAS,BA,,,,S,BRASIL,,,SAT,SAT,2906303,,-156.483,-391.709,,3425,,
2194,COARACI,BA,,,,S,BRASIL,,,SAT,SAT,2908002,,-146.449,-395.938,,3459,,
2195,FIRMINO ALVES,BA,,,,S,BRASIL,,,SAT,SAT,2910909,,-149.136,-399.119,,3517,,
2196,FLORESTA AZUL,BA,,,,S,BRASIL,,,SAT,SAT,2911006,,-148.445,-39.755,,3519,,
2197,GANDU,BA,,,,S,BRASIL,,,SAT,SAT,2911204,,-138.156,-394.474,,3523,,
2198,GONGOGI,BA,,,,S,BRASIL,,,SAT,SAT,2911501,,-14.3,-396.014,,3529,,
2199,IBICARAI,BA,,,,S,BRASIL,,,SAT,SAT,2912103,,-148.744,-395.598,,3541,,
2200,IBIRAPITANGA,BA,,,,S,BRASIL,,,SAT,SAT,2912707,,-140.589,-394.082,,3555,,
2201,IBIRATAIA,BA,,,,S,BRASIL,,,SAT,SAT,2912905,,-139.729,-396.371,,3559,,
2202,ILHEUS,BA,,,,S,BRASIL,,,SAT,SAT,2913606,,-147.594,-392.179,,3573,,
2203,IPIAU,BA,,,,S,BRASIL,,,SAT,SAT,2913903,,-140.571,-397.255,,3579,,
2204,ITABUNA,BA,,,,S,BRASIL,,,SAT,SAT,2914802,,-148.815,-393.671,,3597,,
2205,ITACARE,BA,,,,S,BRASIL,,,SAT,SAT,2914901,,-143.695,-391.251,,3599,,
2206,ITAGIBA,BA,,,,S,BRASIL,,,SAT,SAT,2915205,,-142.464,-398.497,,3605,,
2207,ITAJU DO COLONIA,BA,,,,S,BRASIL,,,SAT,SAT,2915403,,-151.551,-39.716,,3609,,
2208,ITAJUIPE,BA,,,,S,BRASIL,,,SAT,SAT,2915502,,-146.919,-394.292,,3611,,
2209,ITAMARI,BA,,,,S,BRASIL,,,SAT,SAT,2915700,,-137.859,-396.842,,3615,,
2210,ITAPE,BA,,,,S,BRASIL,,,SAT,SAT,2916203,,-149.185,-394.864,,3625,,
2211,ITAPEBI,BA,,,,S,BRASIL,,,SAT,SAT,2916302,,-158.875,-396.879,,3627,,
2212,ITAPITANGA,BA,,,,S,BRASIL,,,SAT,SAT,2916609,,-144.637,-396.256,,3633,,
2213,JUSSARI,BA,,,,S,BRASIL,,,SAT,SAT,2918555,,-151.545,-395.156,,3069,,
2214,MASCOTE,BA,,,,S,BRASIL,,,SAT,SAT,2920908,,-156.404,-39.428,,3719,,
2215,NOVA IBIA,BA,,,,S,BRASIL,,,SAT,SAT,2922755,,-138.623,-395.888,,3009,,
2216,PAU BRASIL,BA,,,,S,BRASIL,,,SAT,SAT,2923902,,-154.432,-396.897,,3779,,
2217,SANTA CRUZ DA VITORIA,BA,,,,S,BRASIL,,,SAT,SAT,2927804,,-149.031,-397.915,,3857,,
2218,SANTA LUZIA,BA,,,,S,BRASIL,,,SAT,SAT,2928059,,-154.639,-392.767,,3987,,
2219,SAO JOSE DA VITORIA,BA,,,,S,BRASIL,,,SAT,SAT,2929354,,-150.719,-393.502,,3035,,
2220,TEOLANDIA,BA,,,,S,BRASIL,,,SAT,SAT,2931608,,-135.703,-394.649,,3931,,
2221,UBAITABA,BA,,,,S,BRASIL,,,SAT,SAT,2932200,,-142.705,-393.808,,3943,,
2222,UBATA,BA,,,,S,BRASIL,,,SAT,SAT,2932309,,-140.563,-395.228,,3945,,
2223,UNA,BA,,,,S,BRASIL,,,SAT,SAT,2932507,,-151.645,-392.057,,3949,,
2224,URUCUCA,BA,,,,S,BRASIL,,,SAT,SAT,2932705,,-144.842,-391.686,,3953,,
2225,WENCESLAU GUIMARAES,BA,,,,S,BRASIL,,,SAT,SAT,2933505,,-136.182,-395.809,,3969,,
2226,ALCOBACA,BA,,,,S,BRASIL,,,SAT,SAT,2900801,,-174.636,-39.374,,3315,,
2227,CARAVELAS,BA,,,,S,BRASIL,,,SAT,SAT,2906907,,-176.677,-397.562,,3437,,
2228,EUNAPOLIS,BA,,,,S,BRASIL,,,SAT,SAT,2910727,,-163.122,-396.702,,3117,,
2229,GUARATINGA,BA,,,,S,BRASIL,,,SAT,SAT,2911808,,-165.699,-399.782,,3535,,
2230,IBIRAPUA,BA,,,,S,BRASIL,,,SAT,SAT,2912806,,-177.557,-399.737,,3557,,
2231,ITABELA,BA,,,,S,BRASIL,,,SAT,SAT,2914653,,-167.164,-395.733,,3279,,
2232,ITAGIMIRIM,BA,,,,S,BRASIL,,,SAT,SAT,2915304,,-161.347,-398.165,,3607,,
2233,ITAMARAJU,BA,,,,S,BRASIL,,,SAT,SAT,2915601,,-169.452,-398.127,,3613,,
2234,ITANHEM,BA,,,,S,BRASIL,,,SAT,SAT,2916005,,-170.811,-40.361,,3621,,
2235,JUCURUCU,BA,,,,S,BRASIL,,,SAT,SAT,2918456,,-168.483,-400.841,,3287,,
2236,LAJEDAO,BA,,,,S,BRASIL,,,SAT,SAT,2918902,,-175.711,-403.112,,3679,,
2237,MEDEIROS NETO,BA,,,,S,BRASIL,,,SAT,SAT,2921104,,-173.902,-402.757,,3723,,
2238,MUCURI,BA,,,,S,BRASIL,,,SAT,SAT,2922003,,-180.058,-397.981,,3741,,
2239,NOVA VICOSA,BA,,,,S,BRASIL,,,SAT,SAT,2923001,,-178.745,-396.652,,3761,,
2240,PORTO SEGURO,BA,,,,S,BRASIL,,,SAT,SAT,2925303,,-166.718,-392.642,,3807,,
2241,PRADO,BA,,,,S,BRASIL,,,SAT,SAT,2925501,,-171.182,-393.495,,3811,,
2242,SANTA CRUZ CABRALIA,BA,,,,S,BRASIL,,,SAT,SAT,2927705,,-162.785,-391.726,,3855,,
2243,TEIXEIRA DE FREITAS,BA,,,,S,BRASIL,,,SAT,SAT,2931350,,-173.131,-399.257,,3993,,
2244,VEREDA,BA,,,,S,BRASIL,,,SAT,SAT,2933257,,-17.15,-400.487,,3051,,
2245,ARINOS,MG,,,,S,BRASIL,,,SAT,SAT,3104502,,-158.033,-45.942,,4089,,
2246,BONFINOPOLIS DE MINAS,MG,,,,S,BRASIL,,,SAT,SAT,3108206,,-165.442,-461.327,,4163,,
2247,BURITIS,MG,,,,S,BRASIL,,,SAT,SAT,3109303,,-154.139,-465.547,,4185,,
2248,CABECEIRA GRANDE,MG,,,,S,BRASIL,,,SAT,SAT,3109451,,-160.618,-471.757,,0578,,
2249,DOM BOSCO,MG,,,,S,BRASIL,,,SAT,SAT,3122470,,-168.113,-462.846,,0606,,
2250,FORMOSO,MG,,,,S,BRASIL,,,SAT,SAT,3126208,,-151.475,-460.937,,4523,,
2251,NATALANDIA,MG,,,,S,BRASIL,,,SAT,SAT,3144375,,-165.631,-465.139,,0658,,
2252,UNAI,MG,,,,S,BRASIL,,,SAT,SAT,3170404,,-165.863,-467.701,,5407,,
2253,URUANA DE MINAS,MG,,,,S,BRASIL,,,SAT,SAT,3170479,,-160.749,-463.383,,0744,,
2254,BRASILANDIA DE MINAS,MG,,,,S,BRASIL,,,SAT,SAT,3108552,,-169.306,-459.638,,0574,,
2255,GUARDA-MOR,MG,,,,S,BRASIL,,,SAT,SAT,3128600,,-177.639,-471.478,,4571,,
2256,JOAO PINHEIRO,MG,,,,S,BRASIL,,,SAT,SAT,3136306,,-175.573,-459.731,,4725,,
2257,LAGAMAR,MG,,,,S,BRASIL,,,SAT,SAT,3137106,,-179.771,-467.009,,4741,,
2258,LAGOA GRANDE,MG,,,,S,BRASIL,,,SAT,SAT,3137536,,-177.452,-465.356,,2905,,
2259,PARACATU,MG,,,,S,BRASIL,,,SAT,SAT,3147006,,-171.328,-468.826,,4939,,
2260,PRESIDENTE OLEGARIO,MG,,,,S,BRASIL,,,SAT,SAT,3153400,,-181.619,-464.063,,5067,,
2261,SAO GONCALO DO ABAETE,MG,,,,S,BRASIL,,,SAT,SAT,3161700,,-182.331,-456.132,,5233,,
2262,VARJAO DE MINAS,MG,,,,S,BRASIL,,,SAT,SAT,3170750,,-184.562,-458.985,,0750,,
2263,VAZANTE,MG,,,,S,BRASIL,,,SAT,SAT,3171006,,-177.878,-467.955,,5419,,
2264,BONITO DE MINAS,MG,,,,S,BRASIL,,,SAT,SAT,3108255,,-149.101,-448.847,,0572,,
2265,CHAPADA GAUCHA,MG,,,,S,BRASIL,,,SAT,SAT,3116159,,-155.793,-454.124,,0588,,
2266,CONEGO MARINHO,MG,,,,S,BRASIL,,,SAT,SAT,3117836,,-149.876,-446.096,,0590,,
2267,ICARAI DE MINAS,MG,,,,S,BRASIL,,,SAT,SAT,3130051,,-162.211,-448.592,,2693,,
2268,ITACARAMBI,MG,,,,S,BRASIL,,,SAT,SAT,3132107,,-151.948,-441.267,,4641,,
2269,JANUARIA,MG,,,,S,BRASIL,,,SAT,SAT,3135209,,-152.864,-44.984,,4703,,
2270,JUVENILIA,MG,,,,S,BRASIL,,,SAT,SAT,3136959,,-143.766,-441.023,,0640,,
2271,MANGA,MG,,,,S,BRASIL,,,SAT,SAT,3139300,,-146.587,-441.262,,4785,,
2272,MATIAS CARDOSO,MG,,,,S,BRASIL,,,SAT,SAT,3140852,,-148.456,-436.979,,2897,,
2273,MIRAVANIA,MG,,,,S,BRASIL,,,SAT,SAT,3142254,,-147.529,-444.206,,0652,,
2274,MONTALVANIA,MG,,,,S,BRASIL,,,SAT,SAT,3142700,,-144.109,-444.421,,4853,,
2275,PEDRAS DE MARIA DA CRUZ,MG,,,,S,BRASIL,,,SAT,SAT,3149150,,-156.335,-443.084,,2899,,
2276,PINTOPOLIS,MG,,,,S,BRASIL,,,SAT,SAT,3150570,,-160.112,-452.193,,0690,,
2277,SAO FRANCISCO,MG,,,,S,BRASIL,,,SAT,SAT,3161106,,-158.836,-448.431,,5221,,
2278,SAO JOAO DAS MISSOES,MG,,,,S,BRASIL,,,SAT,SAT,3162450,,-148.866,-442.126,,0718,,
2279,URUCUIA,MG,,,,S,BRASIL,,,SAT,SAT,3170529,,-160.182,-456.173,,2699,,
2280,CATUTI,MG,,,,S,BRASIL,,,SAT,SAT,3115474,,-153.236,-431.139,,0586,,
